0.409831,0.302073,0.513689,0.402740,0.318399,0.455335,0.396927,0.510468,0.395729,0.422058,0.475407,0.334195,0.502245,0.427826,0.383858,0.503908,0.434878,0.493440,0.589820,0.415145,0.454107,0.486611,0.478942,0.428992,0.555844,0.475771,0.381639,0.363090,0.309790,0.249390,0.508463,0.473681,0.451620,0.398610,0.326626,0.462298,0.448532,0.432943,0.413177,0.398232,1.000000,0.378396,0.369427,0.453806,0.400088,0.376588,0.379130,0.474513,0.421848,0.294887,0.355394
0.238297,0.202641,0.290892,0.376491,0.402550,0.308350,0.391872,0.297970,0.335887,0.236588,0.279708,0.398272,0.291543,0.373198,0.293656,0.327721,0.207065,0.311781,0.333365,0.348629,0.484645,0.241366,0.619001,0.682722,0.496998,0.526032,0.264238,0.347583,0.222481,0.355139,0.455889,0.388604,0.442520,0.381666,0.389147,0.345369,0.231183,0.287843,0.262908,0.267189,0.378396,1.000000,0.357945,0.218975,0.528425,0.367478,0.323592,0.333186,0.378102,0.350795,0.235988
0.347704,0.260572,0.485478,0.411556,0.372899,0.315595,0.458304,0.496171,0.363250,0.350059,0.340484,0.386841,0.440695,0.498298,0.318234,0.492961,0.331113,0.464963,0.427711,0.438903,0.818400,0.369550,0.442715,0.370751,0.401302,0.459578,0.743472,0.264184,0.328517,0.334816,0.599127,0.481201,0.535559,0.459231,0.484478,0.455962,0.275058,0.374787,0.388726,0.353277,0.369427,0.357945,1.000000,0.320840,0.404416,0.819909,0.703077,0.381177,0.315292,0.200055,0.242718
0.353273,0.271330,0.393385,0.294209,0.209462,0.271349,0.341428,0.311900,0.333490,0.725657,0.444826,0.217907,0.401924,0.433113,0.421501,0.425715,0.568928,0.396632,0.457862,0.407062,0.303567,0.739903,0.291404,0.310841,0.419819,0.345074,0.289758,0.377894,0.286273,0.330149,0.347223,0.318677,0.332166,0.358051,0.329866,0.309318,0.445932,0.377108,0.365561,0.326866,0.453806,0.218975,0.320840,1.000000,0.233686,0.364042,0.344072,0.417874,0.408865,0.299189,0.246706
0.302170,0.322366,0.502494,0.439917,0.431772,0.432909,0.412697,0.503304,0.495040,0.335593,0.412812,0.394050,0.480236,0.603796,0.327565,0.545128,0.285039,0.457815,0.520955,0.377323,0.511792,0.325418,0.571266,0.505928,0.499500,0.572778,0.420625,0.304410,0.389752,0.352121,0.624415,0.491905,0.481527,0.494984,0.495143,0.482327,0.271260,0.362109,0.278866,0.408747,0.400088,0.528425,0.404416,0.233686,1.000000,0.423450,0.372229,0.344908,0.349992,0.216547,0.324520
0.354402,0.317619,0.509695,0.443278,0.392605,0.300529,0.535303,0.521874,0.381103,0.380776,0.370104,0.429207,0.442312,0.534910,0.354872,0.456881,0.342353,0.483764,0.421930,0.513788,0.801380,0.342746,0.442799,0.491457,0.454244,0.497801,0.694630,0.319388,0.341760,0.436781,0.598223,0.466631,0.562123,0.518676,0.507995,0.474537,0.241772,0.407504,0.404961,0.381390,0.376588,0.367478,0.819909,0.364042,0.423450,1.000000,0.894798,0.409942,0.314034,0.211132,0.240034
0.339876,0.316224,0.478232,0.412703,0.367639,0.306361,0.518571,0.487630,0.355664,0.384644,0.337085,0.411171,0.422468,0.519726,0.346350,0.406936,0.315544,0.440262,0.411894,0.504951,0.730554,0.316108,0.404378,0.490189,0.460868,0.456820,0.630680,0.311785,0.294476,0.421732,0.576481,0.429489,0.530576,0.504558,0.486057,0.439842,0.216879,0.381417,0.361809,0.365407,0.379130,0.323592,0.703077,0.344072,0.372229,0.894798,1.000000,0.380133,0.290261,0.192336,0.205115
0.324019,0.283602,0.463256,0.250084,0.258767,0.281007,0.457468,0.401754,0.348434,0.335958,0.391215,0.251042,0.404251,0.416495,0.363444,0.454002,0.352318,0.456115,0.447156,0.500279,0.411356,0.342214,0.335468,0.388892,0.468683,0.408515,0.301011,0.302718,0.339168,0.426039,0.389434,0.446878,0.443167,0.464911,0.395771,0.432258,0.658704,0.397296,0.706168,0.324128,0.474513,0.333186,0.381177,0.417874,0.344908,0.409942,0.380133,1.000000,0.639236,0.272495,0.168375
0.216699,0.205856,0.335818,0.325545,0.354659,0.361376,0.358183,0.290886,0.330614,0.400237,0.338675,0.327061,0.350027,0.326954,0.343120,0.346080,0.401270,0.332244,0.383311,0.336076,0.394235,0.373587,0.390069,0.328905,0.419342,0.381060,0.294071,0.332879,0.276505,0.331198,0.462209,0.360049,0.403950,0.344573,0.260200,0.366453,0.804615,0.297274,0.545597,0.337816,0.421848,0.378102,0.315292,0.408865,0.349992,0.314034,0.290261,0.639236,1.000000,0.324049,0.323535
0.308622,0.224988,0.249364,0.112496,0.146461,0.244578,0.203757,0.287806,0.266457,0.184798,0.259762,0.138472,0.316346,0.250188,0.332002,0.245973,0.291710,0.309896,0.329588,0.208173,0.199771,0.241031,0.266621,0.271262,0.221052,0.216472,0.233337,0.170262,0.260817,0.292334,0.230398,0.194203,0.259971,0.176866,0.241988,0.217679,0.319661,0.255081,0.225241,0.273941,0.294887,0.350795,0.200055,0.299189,0.216547,0.211132,0.192336,0.272495,0.324049,1.000000,0.254240
0.202409,0.253527,0.206383,0.273710,0.253970,0.334610,0.259862,0.259935,0.282967,0.290987,0.250423,0.380249,0.313578,0.220678,0.296751,0.248070,0.302245,0.300253,0.325570,0.190661,0.287958,0.309352,0.266593,0.207359,0.241927,0.195495,0.282073,0.200179,0.243329,0.242237,0.320661,0.264523,0.194290,0.207490,0.179692,0.224727,0.332290,0.262369,0.187879,0.266110,0.355394,0.235988,0.242718,0.246706,0.324520,0.240034,0.205115,0.168375,0.323535,0.254240,1.000000
